DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,141,WE00077,G005,LO002,CO6,13,v1.4(may22-dev),276.591,0.121,2560.000,34.868,4398.000,0.452,0.763,4.000,1.000,0.959,0.000,129.000,0.000,175.500,175,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,157,WE00094,H003,LO002,CO6,13,v1.4(may22-dev),521.081,0.661,9625.000,44.857,8059.000,0.524,0.867,30.000,5.000,0.946,0.000,129.000,0.000,175.500,175,0.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,51,WE00053,E005,LO001,CO6,13,v1.4(may22-dev),648.000,0.319,4957.000,47.710,7587.000,0.385,0.561,15.000,3.000,0.958,0.000,129.000,0.000,168.500,169,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,35,WE00052,E004,LO001,CO6,13,v1.4(may22-dev),466.616,0.166,8596.000,80.900,11317.000,0.457,0.708,13.000,2.000,0.953,0.000,129.000,0.000,168.500,169,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,55,WE00074,G002,LO001,CO6,13,v1.4(may22-dev),213.740,0.180,8121.000,27.216,2522329.000,0.492,0.815,5.000,1.000,0.947,0.000,96.000,0.000,162.500,162,0.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,52,WE00054,E006,LO001,CO6,13,v1.4(may22-dev),330.935,0.184,4688.000,59.080,7091.000,0.467,0.712,11.000,2.000,0.960,0.000,129.000,0.000,162.500,163,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,59,WE00078,G006,LO001,CO6,13,v1.4(may22-dev),511.961,0.175,3671.000,194.335,8619.000,0.545,0.838,34.000,5.000,0.929,0.000,129.000,0.000,162.500,163,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,73,WE00093,H004,LO001,CO6,13,v1.4(may22-dev),422.253,0.186,5898.000,266.031,4282.000,0.520,0.930,49.000,5.000,0.953,0.000,129.000,0.000,162.500,163,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,112,WE00048,D001,LO002,CO6,13,v1.4(may22-dev),676.436,0.193,4299.000,227.096,8337.000,0.445,0.654,44.000,6.000,0.943,0.000,129.000,0.000,162.500,163,0.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,138,WE00074,G002,LO002,CO6,13,v1.4(may22-dev),766.941,0.180,5118.000,352.584,6479.000,0.584,0.824,64.000,11.000,0.942,0.000,129.000,0.000,162.500,163,0.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,39,WE00039,D010,LO001,CO6,24,v1.4(may22-dev),288.824,0.031,2177.000,133.768,5929.000,0.671,0.911,4.000,1.000,0.988,0.000,239.000,0.000,156.500,157,0.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,21,WE00021,B004,LO001,CO6,24,v1.4(may22-dev),412.918,2.160,1597.000,5.212,4915.000,0.470,0.730,11.000,2.000,0.887,0.000,239.000,0.000,139.500,139,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,148,WE00083,G011,LO002,CO6,13,v1.4(may22-dev),379.081,2.071,5355.000,20.670,2894.000,0.499,0.854,43.000,6.000,0.904,0.000,129.000,0.000,109.500,109,0.500
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,62,WE00077,G005,LO001,CO6,13,v1.4(may22-dev),214.782,0.926,4815.000,12.919,1877.000,0.418,0.799,12.000,2.000,0.870,0.000,129.000,0.000,108.500,109,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,149,WE00084,G012,LO002,CO6,13,v1.4(may22-dev),406.314,3.780,4212.000,19.992,4344.000,0.533,0.879,76.000,9.000,0.939,0.000,129.000,0.000,103.500,103,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,85,WE00015,B010,LO002,CO6,13,v1.4(may22-dev),518.570,6.885,4409.000,12.823,5137.000,0.592,0.861,88.000,14.000,0.949,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,93,WE00023,B002,LO002,CO6,13,v1.4(may22-dev),342.222,1.838,6567.000,18.876,8277.000,0.605,0.901,35.000,6.000,0.956,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,94,WE00024,B001,LO002,CO6,13,v1.4(may22-dev),326.104,2.314,3671.000,6.542,6008.000,0.495,0.758,15.000,3.000,0.931,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,130,WE00064,F009,LO002,CO6,13,v1.4(may22-dev),348.161,3.732,6371.000,17.696,6756.000,0.527,0.914,66.000,7.000,0.937,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,139,WE00073,G001,LO002,CO6,13,v1.4(may22-dev),341.492,2.261,4477.000,25.673,4940.000,0.506,0.844,58.000,7.000,0.922,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,140,WE00074,G002,LO002,CO6,13,v1.4(may22-dev),423.571,5.827,4671.000,9.367,4384.000,0.610,0.907,55.000,8.000,0.942,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,5,WE00005,A005,LO001,CO6,13,v1.4(may22-dev),221.661,1.424,1864.000,9.758,2938.000,0.452,0.793,14.000,2.000,0.862,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,30,WE00030,C006,LO001,CO6,13,v1.4(may22-dev),554.429,5.898,6405.000,17.551,6385.000,0.541,0.828,104.000,15.000,0.953,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,2,WE00014,B011,LO001,CO6,13,v1.4(may22-dev),230.691,1.214,5105.000,9.203,6666.000,0.468,0.852,11.000,2.000,0.887,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,60,WE00078,G006,LO001,CO6,13,v1.4(may22-dev),227.291,0.746,3055.000,8.093,2972.000,0.385,0.724,6.000,1.000,0.887,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,65,WE00084,G012,LO001,CO6,13,v1.4(may22-dev),357.657,3.558,1237.000,4.907,5360.000,0.467,0.754,17.000,4.000,0.888,0.000,129.000,0.000,97.500,97,0.500
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,139,WE00079,G007,LO002,CO6,13,v1.4(may22-dev),313.594,3.649,4049.000,11.093,7282.000,0.504,0.882,40.000,5.000,0.909,0.000,129.000,0.000,97.500,97,0.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,87,WE00087,H010,LO001,CO6,24,v1.4(may22-dev),488.194,5.019,4715.000,6.866,3848.000,0.498,0.758,34.000,7.000,0.927,0.000,238.000,0.000,97.500,97,0.500
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,58,WE00060,E012,LO001,CO6,13,v1.4(may22-dev),295.835,4.003,3527.000,11.010,1726866.000,0.516,0.877,44.000,5.000,0.920,0.000,119.000,0.000,97.500,98,0.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,12,WE00012,A012,LO001,CO6,24,v1.4(may22-dev),637.657,34.676,5846.000,6.421,6107.000,0.623,0.949,223.000,23.000,0.952,0.000,239.000,0.000,96.500,96,0.500
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,34,WE00034,C010,LO001,CO6,24,v1.4(may22-dev),392.740,13.392,8140.000,2.557,5608.000,0.524,0.808,34.000,5.000,0.965,0.000,239.000,0.000,96.500,96,0.500
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,58,WE00058,E010,LO001,CO6,24,v1.4(may22-dev),625.155,18.790,6557.000,5.088,7916.000,0.553,0.887,96.000,16.000,0.929,0.000,239.000,0.000,95.500,96,0.500
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,90,WE00090,H007,LO001,CO6,24,v1.4(may22-dev),324.240,4.962,3195.000,3.781,6677.000,0.538,0.877,19.000,3.000,0.931,0.000,239.000,0.000,95.500,96,0.500
